event_id,event_slug,event_name,event_short_name,event_tier,event_region,event_status,event_date_range,event_end_date,match_id,match_time_iso,match_day_id,match_status,best_of,stage,score_a,score_b,team_a_id,team_a,team_a_short,team_b_id,team_b,team_b_short,has_stats,has_vod,maps,n_maps
115,vct-2026-emea-stage-1,VCT 2026: EMEA Stage 1,VCT 2026: EMEA Stage 1,vct,EMEA,completed,"Apr 1 - May 18, 2026",2026-05-18,400,2026-05-10T15:00:00+00:00,2026-05-10,completed,Bo3,Playoffs,1.0,2.0,104,FNATIC,FNC,37,Team Heretics,TH,True,False,"[{'map_id': '400-m1', 'map': 'Fracture', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}, {'map_id': '400-m2', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 2, 'score_b': 13, 'n_rounds': 15, 'has_replay': True}, {'map_id': '400-m3', 'map': 'Ascent', 'status': 'completed', 'winner': 'B', 'score_a': 13, 'score_b': 15, 'n_rounds': 28, 'has_replay': True}]",3
35,vct-2026-americas-stage-1,VCT 2026: Americas Stage 1,VCT 26: AMER S1,vct,Americas,completed,"Apr 11 - May 25, 2026",2026-05-25,215,2026-05-09T23:00:00+00:00,2026-05-09,completed,Bo3,Group Stage,2.0,0.0,81,ENVY,ENVY,38,MIBR,MIBR,True,False,"[{'map_id': '215-m1', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 1, 'n_rounds': 14, 'has_replay': True}, {'map_id': '215-m2', 'map': 'Bind', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 3, 'n_rounds': 16, 'has_replay': True}, {'map_id': '215-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
35,vct-2026-americas-stage-1,VCT 2026: Americas Stage 1,VCT 26: AMER S1,vct,Americas,completed,"Apr 11 - May 25, 2026",2026-05-25,217,2026-05-09T21:00:00+00:00,2026-05-09,completed,Bo3,Group Stage,2.0,0.0,5,G2 Esports,G2,84,Cloud9,C9,True,False,"[{'map_id': '217-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 6, 'n_rounds': 19, 'has_replay': True}, {'map_id': '217-m2', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 9, 'n_rounds': 22, 'has_replay': True}, {'map_id': '217-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
115,vct-2026-emea-stage-1,VCT 2026: EMEA Stage 1,VCT 2026: EMEA Stage 1,vct,EMEA,completed,"Apr 1 - May 18, 2026",2026-05-18,399,2026-05-09T17:30:00+00:00,2026-05-09,completed,Bo3,Playoffs,1.0,2.0,107,Team Liquid,TL,7,Gentle Mates,M8,True,False,"[{'map_id': '399-m1', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 4, 'n_rounds': 17, 'has_replay': True}, {'map_id': '399-m2', 'map': 'Ascent', 'status': 'completed', 'winner': 'B', 'score_a': 10, 'score_b': 13, 'n_rounds': 23, 'has_replay': True}, {'map_id': '399-m3', 'map': 'Fracture', 'status': 'completed', 'winner': 'B', 'score_a': 2, 'score_b': 13, 'n_rounds': 15, 'has_replay': True}]",3
115,vct-2026-emea-stage-1,VCT 2026: EMEA Stage 1,VCT 2026: EMEA Stage 1,vct,EMEA,completed,"Apr 1 - May 18, 2026",2026-05-18,398,2026-05-09T15:00:00+00:00,2026-05-09,completed,Bo3,Playoffs,2.0,0.0,37,Team Heretics,TH,31,BBL Esports,BBL,True,False,"[{'map_id': '398-m1', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 4, 'n_rounds': 17, 'has_replay': True}, {'map_id': '398-m2', 'map': 'Ascent', 'status': 'completed', 'winner': 'A', 'score_a': 14, 'score_b': 12, 'n_rounds': 26, 'has_replay': True}, {'map_id': '398-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
35,vct-2026-americas-stage-1,VCT 2026: Americas Stage 1,VCT 26: AMER S1,vct,Americas,completed,"Apr 11 - May 25, 2026",2026-05-25,213,2026-05-09T00:00:00+00:00,2026-05-09,completed,Bo3,Group Stage,1.0,2.0,86,FURIA,FUR,55,100 Thieves,100T,True,False,"[{'map_id': '213-m1', 'map': 'Pearl', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 9, 'n_rounds': 22, 'has_replay': True}, {'map_id': '213-m2', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 8, 'score_b': 13, 'n_rounds': 21, 'has_replay': True}, {'map_id': '213-m3', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 6, 'score_b': 13, 'n_rounds': 19, 'has_replay': True}]",3
35,vct-2026-americas-stage-1,VCT 2026: Americas Stage 1,VCT 26: AMER S1,vct,Americas,completed,"Apr 11 - May 25, 2026",2026-05-25,212,2026-05-08T21:00:00+00:00,2026-05-08,completed,Bo3,Group Stage,2.0,1.0,80,KRÃ Esports,KRÃ,83,Evil Geniuses,EG,True,False,"[{'map_id': '212-m1', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': '212-m2', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}, {'map_id': '212-m3', 'map': 'Bind', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 6, 'n_rounds': 19, 'has_replay': True}]",3
115,vct-2026-emea-stage-1,VCT 2026: EMEA Stage 1,VCT 2026: EMEA Stage 1,vct,EMEA,completed,"Apr 1 - May 18, 2026",2026-05-18,396,2026-05-08T18:00:00+00:00,2026-05-08,completed,Bo3,Playoffs,2.0,0.0,34,Team Vitality,VIT,104,FNATIC,FNC,True,False,"[{'map_id': '396-m1', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 4, 'n_rounds': 17, 'has_replay': True}, {'map_id': '396-m2', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 15, 'score_b': 13, 'n_rounds': 28, 'has_replay': True}, {'map_id': '396-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
115,vct-2026-emea-stage-1,VCT 2026: EMEA Stage 1,VCT 2026: EMEA Stage 1,vct,EMEA,completed,"Apr 1 - May 18, 2026",2026-05-18,395,2026-05-08T15:00:00+00:00,2026-05-08,completed,Bo3,Playoffs,1.0,2.0,106, Eternal Fire,EF,101,FUT Esports,FUT,True,False,"[{'map_id': '395-m1', 'map': 'Pearl', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 5, 'n_rounds': 18, 'has_replay': True}, {'map_id': '395-m2', 'map': 'Ascent', 'status': 'completed', 'winner': 'B', 'score_a': 4, 'score_b': 13, 'n_rounds': 17, 'has_replay': True}, {'map_id': '395-m3', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}]",3
115,vct-2026-emea-stage-1,VCT 2026: EMEA Stage 1,VCT 2026: EMEA Stage 1,vct,EMEA,completed,"Apr 1 - May 18, 2026",2026-05-18,394,2026-05-07T17:55:00+00:00,2026-05-07,completed,Bo3,Playoffs,1.0,2.0,107,Team Liquid,TL,34,Team Vitality,VIT,True,False,"[{'map_id': '394-m1', 'map': 'Pearl', 'status': 'completed', 'winner': 'B', 'score_a': 3, 'score_b': 13, 'n_rounds': 16, 'has_replay': True}, {'map_id': '394-m2', 'map': 'Ascent', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}, {'map_id': '394-m3', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 10, 'score_b': 13, 'n_rounds': 23, 'has_replay': True}]",3
115,vct-2026-emea-stage-1,VCT 2026: EMEA Stage 1,VCT 2026: EMEA Stage 1,vct,EMEA,completed,"Apr 1 - May 18, 2026",2026-05-18,393,2026-05-07T15:00:00+00:00,2026-05-07,completed,Bo3,Playoffs,2.0,1.0,106, Eternal Fire,EF,37,Team Heretics,TH,True,False,"[{'map_id': '393-m1', 'map': 'Fracture', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': True}, {'map_id': '393-m2', 'map': 'Pearl', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 8, 'n_rounds': 21, 'has_replay': True}, {'map_id': '393-m3', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 5, 'n_rounds': 18, 'has_replay': True}]",3
7,challengers-2026-brazil-gamers-club-stage-2,Challengers 2026: Brazil Gamers Club Stage 2,VCL BR 26: S2,vcl,Americas,completed,"May 6 - Jul 13, 2026",2026-07-13,5,2026-05-07T04:00:00+00:00,2026-05-07,completed,Bo3,Group Stage,2.0,1.0,13,2Game Esports,2G,15,ELEVATE,ELV,True,False,"[{'map_id': '5-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 10, 'score_b': 13, 'n_rounds': 23, 'has_replay': True}, {'map_id': '5-m2', 'map': 'Pearl', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}, {'map_id': '5-m3', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 5, 'n_rounds': 18, 'has_replay': True}]",3
7,challengers-2026-brazil-gamers-club-stage-2,Challengers 2026: Brazil Gamers Club Stage 2,VCL BR 26: S2,vcl,Americas,completed,"May 6 - Jul 13, 2026",2026-07-13,6,2026-05-07T03:00:00+00:00,2026-05-07,completed,Bo3,Group Stage,0.0,2.0,28,TEAM EGO,EGO,27,La Masia - Brazil,MAS,True,False,"[{'map_id': '6-m1', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 3, 'score_b': 13, 'n_rounds': 16, 'has_replay': True}, {'map_id': '6-m2', 'map': 'Fracture', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': True}, {'map_id': '6-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
7,challengers-2026-brazil-gamers-club-stage-2,Challengers 2026: Brazil Gamers Club Stage 2,VCL BR 26: S2,vcl,Americas,completed,"May 6 - Jul 13, 2026",2026-07-13,9,2026-05-07T00:00:00+00:00,2026-05-07,completed,Bo3,Group Stage,0.0,2.0,14,Team Liquid Brazil,TLV,19,RED Canids,RED,True,True,"[{'map_id': '9-m1', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 13, 'n_rounds': 22, 'has_replay': True}, {'map_id': '9-m2', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': '9-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
7,challengers-2026-brazil-gamers-club-stage-2,Challengers 2026: Brazil Gamers Club Stage 2,VCL BR 26: S2,vcl,Americas,completed,"May 6 - Jul 13, 2026",2026-07-13,27,2026-05-06T03:00:00+00:00,2026-05-06,completed,Bo3,Group Stage,2.0,1.0,54,FURIA Academy,FUR,16,F4TALITY,F4T,True,False,"[{'map_id': '27-m1', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}, {'map_id': '27-m2', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': '27-m3', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}]",3
7,challengers-2026-brazil-gamers-club-stage-2,Challengers 2026: Brazil Gamers Club Stage 2,VCL BR 26: S2,vcl,Americas,completed,"May 6 - Jul 13, 2026",2026-07-13,3,2026-05-06T00:00:00+00:00,2026-05-06,completed,Bo3,Group Stage,0.0,2.0,25,PEEK,PEEK,24,TRIBE,TRI,True,False,"[{'map_id': '3-m1', 'map': 'Fracture', 'status': 'completed', 'winner': 'B', 'score_a': 8, 'score_b': 13, 'n_rounds': 21, 'has_replay': True}, {'map_id': '3-m2', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 13, 'n_rounds': 22, 'has_replay': True}, {'map_id': '3-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
7,challengers-2026-brazil-gamers-club-stage-2,Challengers 2026: Brazil Gamers Club Stage 2,VCL BR 26: S2,vcl,Americas,completed,"May 6 - Jul 13, 2026",2026-07-13,10,2026-05-06T00:00:00+00:00,2026-05-06,completed,Bo3,Group Stage,1.0,2.0,18,Team Solid,TS,17,TBK Esports,TBK,True,False,"[{'map_id': '10-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 7, 'n_rounds': 20, 'has_replay': True}, {'map_id': '10-m2', 'map': 'Fracture', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': '10-m3', 'map': 'Bind', 'status': 'completed', 'winner': 'B', 'score_a': 8, 'score_b': 13, 'n_rounds': 21, 'has_replay': True}]",3
35,vct-2026-americas-stage-1,VCT 2026: Americas Stage 1,VCT 26: AMER S1,vct,Americas,completed,"Apr 11 - May 25, 2026",2026-05-25,211,2026-05-04T00:00:00+00:00,2026-05-04,completed,Bo3,Group Stage,2.0,0.0,5,G2 Esports,G2,81,ENVY,ENVY,True,False,"[{'map_id': '211-m1', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 4, 'n_rounds': 17, 'has_replay': True}, {'map_id': '211-m2', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 6, 'n_rounds': 19, 'has_replay': True}, {'map_id': '211-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
35,vct-2026-americas-stage-1,VCT 2026: Americas Stage 1,VCT 26: AMER S1,vct,Americas,completed,"Apr 11 - May 25, 2026",2026-05-25,210,2026-05-03T21:00:00+00:00,2026-05-03,completed,Bo3,Group Stage,2.0,1.0,82,LOUD,LOUD,84,Cloud9,C9,True,False,"[{'map_id': '210-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 1, 'n_rounds': 14, 'has_replay': True}, {'map_id': '210-m2', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 8, 'score_b': 13, 'n_rounds': 21, 'has_replay': True}, {'map_id': '210-m3', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}]",3
35,vct-2026-americas-stage-1,VCT 2026: Americas Stage 1,VCT 26: AMER S1,vct,Americas,completed,"Apr 11 - May 25, 2026",2026-05-25,209,2026-05-02T23:00:00+00:00,2026-05-02,completed,Bo3,Group Stage,2.0,1.0,86,FURIA,FUR,79,Sentinels,SEN,True,False,"[{'map_id': '209-m1', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 4, 'n_rounds': 17, 'has_replay': True}, {'map_id': '209-m2', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': True}, {'map_id': '209-m3', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 7, 'n_rounds': 20, 'has_replay': True}]",3
35,vct-2026-americas-stage-1,VCT 2026: Americas Stage 1,VCT 26: AMER S1,vct,Americas,completed,"Apr 11 - May 25, 2026",2026-05-25,208,2026-05-02T21:00:00+00:00,2026-05-02,completed,Bo3,Group Stage,1.0,2.0,80,KRÃ Esports,KRÃ,55,100 Thieves,100T,True,False,"[{'map_id': '208-m1', 'map': 'Bind', 'status': 'completed', 'winner': 'B', 'score_a': 4, 'score_b': 13, 'n_rounds': 17, 'has_replay': True}, {'map_id': '208-m2', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}, {'map_id': '208-m3', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 6, 'score_b': 13, 'n_rounds': 19, 'has_replay': True}]",3
35,vct-2026-americas-stage-1,VCT 2026: Americas Stage 1,VCT 26: AMER S1,vct,Americas,completed,"Apr 11 - May 25, 2026",2026-05-25,207,2026-05-01T23:00:00+00:00,2026-05-01,completed,Bo3,Group Stage,0.0,2.0,85,LEVIATÃN,LEV,38,MIBR,MIBR,True,False,"[{'map_id': '207-m1', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 10, 'score_b': 13, 'n_rounds': 23, 'has_replay': True}, {'map_id': '207-m2', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 10, 'score_b': 13, 'n_rounds': 23, 'has_replay': True}, {'map_id': '207-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
35,vct-2026-americas-stage-1,VCT 2026: Americas Stage 1,VCT 26: AMER S1,vct,Americas,completed,"Apr 11 - May 25, 2026",2026-05-25,206,2026-05-01T21:00:00+00:00,2026-05-01,completed,Bo3,Group Stage,0.0,2.0,83,Evil Geniuses,EG,32,NRG,NRG,True,False,"[{'map_id': '206-m1', 'map': 'Fracture', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 9, 'n_rounds': 16, 'has_replay': True}, {'map_id': '206-m2', 'map': 'Pearl', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 12, 'n_rounds': 21, 'has_replay': True}, {'map_id': '206-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
115,vct-2026-emea-stage-1,VCT 2026: EMEA Stage 1,VCT 2026: EMEA Stage 1,vct,EMEA,completed,"Apr 1 - May 18, 2026",2026-05-18,438,2026-05-01T17:00:00+00:00,2026-05-01,completed,Bo3,Group Stage,0.0,2.0,7,Gentle Mates,M8,107,Team Liquid,TL,True,False,"[{'map_id': '438-m1', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 8, 'score_b': 13, 'n_rounds': 21, 'has_replay': True}, {'map_id': '438-m2', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 13, 'n_rounds': 22, 'has_replay': True}, {'map_id': '438-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
115,vct-2026-emea-stage-1,VCT 2026: EMEA Stage 1,VCT 2026: EMEA Stage 1,vct,EMEA,completed,"Apr 1 - May 18, 2026",2026-05-18,439,2026-05-01T15:00:00+00:00,2026-05-01,completed,Bo3,Group Stage,2.0,0.0,106, Eternal Fire,EF,105,GIANTX,GX,True,False,"[{'map_id': '439-m1', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}, {'map_id': '439-m2', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}, {'map_id': '439-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
115,vct-2026-emea-stage-1,VCT 2026: EMEA Stage 1,VCT 2026: EMEA Stage 1,vct,EMEA,completed,"Apr 1 - May 18, 2026",2026-05-18,437,2026-04-30T17:00:00+00:00,2026-04-30,completed,Bo3,Group Stage,0.0,2.0,31,BBL Esports,BBL,104,FNATIC,FNC,True,False,"[{'map_id': '437-m1', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 3, 'score_b': 13, 'n_rounds': 16, 'has_replay': True}, {'map_id': '437-m2', 'map': 'Fracture', 'status': 'completed', 'winner': 'B', 'score_a': 5, 'score_b': 13, 'n_rounds': 18, 'has_replay': True}, {'map_id': '437-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
115,vct-2026-emea-stage-1,VCT 2026: EMEA Stage 1,VCT 2026: EMEA Stage 1,vct,EMEA,completed,"Apr 1 - May 18, 2026",2026-05-18,436,2026-04-30T15:00:00+00:00,2026-04-30,completed,Bo3,Group Stage,2.0,0.0,102,Natus Vincere,NAVI,35,Karmine Corp,KC,True,False,"[{'map_id': '436-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 9, 'n_rounds': 22, 'has_replay': True}, {'map_id': '436-m2', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 9, 'n_rounds': 22, 'has_replay': True}, {'map_id': '436-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
115,vct-2026-emea-stage-1,VCT 2026: EMEA Stage 1,VCT 2026: EMEA Stage 1,vct,EMEA,completed,"Apr 1 - May 18, 2026",2026-05-18,435,2026-04-29T17:10:00+00:00,2026-04-29,completed,Bo3,Group Stage,2.0,0.0,34,Team Vitality,VIT,103,PCIFIC Esports,PCF,True,False,"[{'map_id': '435-m1', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 9, 'n_rounds': 22, 'has_replay': True}, {'map_id': '435-m2', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 0, 'n_rounds': 13, 'has_replay': True}, {'map_id': '435-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
115,vct-2026-emea-stage-1,VCT 2026: EMEA Stage 1,VCT 2026: EMEA Stage 1,vct,EMEA,completed,"Apr 1 - May 18, 2026",2026-05-18,434,2026-04-29T15:00:00+00:00,2026-04-29,completed,Bo3,Group Stage,2.0,0.0,37,Team Heretics,TH,101,FUT Esports,FUT,True,False,"[{'map_id': '434-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}, {'map_id': '434-m2', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 2, 'n_rounds': 15, 'has_replay': True}, {'map_id': '434-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
35,vct-2026-americas-stage-1,VCT 2026: Americas Stage 1,VCT 26: AMER S1,vct,Americas,completed,"Apr 11 - May 25, 2026",2026-05-25,205,2026-04-26T23:30:00+00:00,2026-04-26,completed,Bo3,Group Stage,0.0,2.0,38,MIBR,MIBR,84,Cloud9,C9,True,False,"[{'map_id': '205-m1', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 12, 'score_b': 14, 'n_rounds': 26, 'has_replay': True}, {'map_id': '205-m2', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 12, 'score_b': 14, 'n_rounds': 26, 'has_replay': True}, {'map_id': '205-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
35,vct-2026-americas-stage-1,VCT 2026: Americas Stage 1,VCT 26: AMER S1,vct,Americas,completed,"Apr 11 - May 25, 2026",2026-05-25,204,2026-04-26T21:00:00+00:00,2026-04-26,completed,Bo3,Group Stage,0.0,2.0,83,Evil Geniuses,EG,79,Sentinels,SEN,True,False,"[{'map_id': '204-m1', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': True}, {'map_id': '204-m2', 'map': 'Bind', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': '204-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
35,vct-2026-americas-stage-1,VCT 2026: Americas Stage 1,VCT 26: AMER S1,vct,Americas,completed,"Apr 11 - May 25, 2026",2026-05-25,203,2026-04-25T23:00:00+00:00,2026-04-25,completed,Bo3,Group Stage,2.0,1.0,32,NRG,NRG,55,100 Thieves,100T,True,False,"[{'map_id': '203-m1', 'map': 'Pearl', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 13, 'n_rounds': 22, 'has_replay': True}, {'map_id': '203-m2', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}, {'map_id': '203-m3', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 2, 'n_rounds': 15, 'has_replay': True}]",3
35,vct-2026-americas-stage-1,VCT 2026: Americas Stage 1,VCT 26: AMER S1,vct,Americas,completed,"Apr 11 - May 25, 2026",2026-05-25,202,2026-04-25T21:00:00+00:00,2026-04-25,completed,Bo3,Group Stage,0.0,2.0,86,FURIA,FUR,80,KRÃ Esports,KRÃ,True,False,"[{'map_id': '202-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 4, 'score_b': 13, 'n_rounds': 17, 'has_replay': True}, {'map_id': '202-m2', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 10, 'score_b': 13, 'n_rounds': 23, 'has_replay': True}, {'map_id': '202-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
35,vct-2026-americas-stage-1,VCT 2026: Americas Stage 1,VCT 26: AMER S1,vct,Americas,completed,"Apr 11 - May 25, 2026",2026-05-25,201,2026-04-24T22:40:00+00:00,2026-04-24,completed,Bo3,Group Stage,2.0,0.0,5,G2 Esports,G2,82,LOUD,LOUD,True,False,"[{'map_id': '201-m1', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 9, 'n_rounds': 22, 'has_replay': True}, {'map_id': '201-m2', 'map': 'Pearl', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}, {'map_id': '201-tbd-pad-3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': None}]",3
